,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre
249,99861,en,Avengers: Age of Ultron,149.322,2015-04-22,7.3,18655,"['Action', 'Adventure', 'Science Fiction']"
250,572154,ja,青春ブタ野郎はゆめみる少女の夢を見ない,157.702,2019-06-15,8.5,312,"['Animation', 'Comedy', 'Romance', 'Drama', 'Fantasy']"
251,578701,en,Those Who Wish Me Dead,140.352,2021-05-05,7.0,893,['Thriller']
252,412656,en,Chaos Walking,130.219,2021-02-24,6.9,1290,['Science Fiction']
253,23168,en,The Town,136.847,2010-09-15,7.2,3724,"['Crime', 'Drama', 'Thriller']"
254,592656,en,Brothers by Blood,136.986,2020-09-08,6.0,81,"['Crime', 'Action', 'Drama']"
255,801335,en,Girl in the Basement,143.701,2021-02-27,8.1,260,"['Crime', 'Thriller']"
256,675,en,Harry Potter and the Order of the Phoenix,158.822,2007-06-28,7.7,15397,"['Adventure', 'Fantasy', 'Mystery']"
257,841,en,Dune,140.483,1984-12-14,6.3,1907,"['Action', 'Science Fiction', 'Adventure']"
258,34851,en,Predators,130.474,2010-07-03,6.2,2943,"['Science Fiction', 'Action', 'Thriller']"
259,800305,pt,O Menino Que Matou Meus Pais,149.225,2021-09-24,6.4,107,"['Crime', 'Drama', 'Thriller']"
260,824853,en,Daddy's Perfect Little Girl,113.809,2021-04-30,6.0,2,"['Drama', 'TV Movie']"
261,1865,en,Pirates of the Caribbean: On Stranger Tides,137.042,2011-05-14,6.5,11292,"['Adventure', 'Action', 'Fantasy']"
262,43347,en,Love & Other Drugs,138.489,2010-11-22,7.0,3940,"['Drama', 'Comedy', 'Romance']"
263,853588,de,Prey,133.346,2021-09-10,4.5,160,['Thriller']
264,384018,en,Fast & Furious Presents: Hobbs & Shaw,131.267,2019-08-01,6.9,5372,"['Action', 'Adventure', 'Comedy']"
265,568124,en,Encanto,156.578,2021-11-24,0.0,0,"['Family', 'Music', 'Adventure', 'Animation', 'Fantasy']"
266,324786,en,Hacksaw Ridge,148.116,2016-10-07,8.2,10063,"['Drama', 'History', 'War']"
267,119450,en,Dawn of the Planet of the Apes,125.463,2014-06-26,7.3,9066,"['Science Fiction', 'Action', 'Drama', 'Thriller']"
268,72331,en,Abraham Lincoln: Vampire Hunter,148.16,2012-06-20,5.7,2608,"['Action', 'Fantasy', 'Horror']"
269,802226,en,Bingo Hell,151.266,2021-10-01,5.1,29,['Thriller']
270,683127,ja,アーヤと魔女,134.625,2021-01-27,6.4,68,"['Animation', 'Fantasy', 'Family']"
271,608804,pt,A Menina Que Matou os Pais,132.078,2021-09-24,6.5,125,"['Crime', 'Drama', 'Thriller']"
272,293660,en,Deadpool,144.346,2016-02-09,7.6,25636,"['Action', 'Adventure', 'Comedy']"
273,817772,en,Seven Deadly Sins: Lust,124.94,2021-04-10,4.5,2,['Drama']
274,284053,en,Thor: Ragnarok,137.138,2017-10-25,7.6,16584,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Science Fiction']"
275,698320,en,The Mad Hatter,125.602,2021-01-29,5.9,43,"['Horror', 'Thriller']"
276,618353,en,Batman: Death in the Family,150.018,2020-10-13,7.3,276,"['Animation', 'Action']"
277,324857,en,Spider-Man: Into the Spider-Verse,146.961,2018-12-06,8.4,10038,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Comedy']"
278,98566,en,Teenage Mutant Ninja Turtles,151.081,2014-08-07,5.9,5600,"['Science Fiction', 'Action', 'Adventure', 'Comedy']"
279,138843,en,The Conjuring,144.015,2013-03-20,7.5,8756,"['Horror', 'Thriller']"
280,662237,ko,새콤달콤,144.43,2021-06-04,8.0,59,"['Comedy', 'Romance']"
281,10358,en,Zack and Miri Make a Porno,148.184,2008-09-18,6.2,1742,['Comedy']
282,645710,en,The Voyeurs,122.262,2021-08-25,7.0,231,['Thriller']
283,645788,en,The Protégé,220.857,2021-08-19,6.8,271,"['Action', 'Crime', 'Thriller']"
284,534,en,Terminator Salvation,137.344,2009-05-20,6.0,5087,"['Action', 'Science Fiction', 'Thriller']"
285,72545,en,Journey 2: The Mysterious Island,139.002,2012-01-19,6.1,3265,"['Adventure', 'Action', 'Science Fiction']"
286,122917,en,The Hobbit: The Battle of the Five Armies,129.158,2014-12-10,7.3,11374,"['Action', 'Adventure', 'Fantasy']"
287,578908,en,Bad Trip,131.342,2021-03-26,6.1,289,['Comedy']
288,24150,en,Halloween II,124.727,2009-08-28,5.4,958,['Horror']
289,396422,en,Annabelle: Creation,123.18,2017-08-03,6.6,4484,"['Horror', 'Mystery', 'Thriller']"
290,330457,en,Frozen II,146.802,2019-11-20,7.3,7693,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']"
291,577922,en,Tenet,129.644,2020-08-22,7.3,6188,"['Action', 'Thriller', 'Science Fiction']"
292,26123,en,American Pie Presents: The Book of Love,121.48,2009-06-18,5.3,1381,['Comedy']
293,727745,en,The Kissing Booth 3,147.034,2021-08-11,7.3,1191,"['Romance', 'Comedy']"
294,736073,en,"Batman: The Long Halloween, Part One",128.602,2021-06-21,7.8,244,"['Animation', 'Mystery', 'Action', 'Crime']"
295,68726,en,Pacific Rim,147.296,2013-07-11,6.8,10032,"['Action', 'Science Fiction', 'Adventure']"
296,372058,ja,君の名は。,154.949,2016-08-26,8.6,7963,"['Romance', 'Animation', 'Drama']"
297,585,en,"Monsters, Inc.",140.294,2001-11-01,7.8,14710,"['Animation', 'Comedy', 'Family']"
298,38575,en,The Karate Kid,133.718,2010-06-10,6.5,4625,"['Action', 'Adventure', 'Drama', 'Family']"
299,42194,en,TEKKEN,135.758,2010-03-20,5.4,507,"['Crime', 'Drama', 'Action', 'Thriller', 'Science Fiction']"
300,10195,en,Thor,152.995,2011-04-21,6.8,17153,"['Adventure', 'Fantasy', 'Action']"
301,18823,en,Clash of the Titans,128.328,2010-03-31,5.8,5005,"['Adventure', 'Fantasy', 'Action']"
302,736069,en,Justice Society: World War II,127.17,2021-04-27,7.8,332,"['Animation', 'War', 'Science Fiction']"
303,11322,en,Public Enemies,128.351,2009-07-01,6.7,3405,"['Crime', 'History']"
304,753453,en,V/H/S/94,119.056,2021-09-26,6.5,91,"['Horror', 'Thriller']"
305,581389,ko,승리호,122.385,2021-02-05,7.2,662,"['Drama', 'Fantasy', 'Science Fiction']"
306,28510,en,Universal Soldier: Regeneration,133.411,2009-10-01,5.6,315,"['Adventure', 'Action', 'Science Fiction', 'Thriller']"
307,616820,en,Halloween Ends,129.337,2022-10-13,0.0,0,"['Horror', 'Thriller']"
308,37724,en,Skyfall,117.673,2012-10-25,7.2,12884,"['Action', 'Adventure', 'Thriller']"
309,33273,es,Celda 211,136.366,2009-11-06,7.5,907,"['Action', 'Thriller', 'Drama']"
310,259693,en,The Conjuring 2,129.243,2016-05-13,7.3,6347,"['Horror', 'Mystery', 'Thriller']"
311,57165,en,Wrath of the Titans,117.737,2012-03-28,5.7,3352,"['Fantasy', 'Adventure']"
312,631132,ja,ゴブリンスレイヤー -GOBLIN'S CROWN-,142.828,2020-02-01,7.8,137,"['Animation', 'Adventure', 'Action', 'Fantasy']"
313,785539,en,Resort to Love,117.946,2021-07-29,7.5,251,"['Romance', 'Comedy']"
314,668780,pt,Quem Vai Ficar com Mário?,114.067,2021-06-10,5.6,16,['Comedy']
315,14836,en,Coraline,132.357,2009-02-05,7.8,5290,"['Animation', 'Family', 'Fantasy']"
316,761388,en,Lady of the Manor,113.074,2021-09-17,6.8,20,"['Comedy', 'Fantasy']"
317,871858,en,Justin Bieber: Our World,134.988,2021-10-08,8.1,9,"['Music', 'Documentary']"
318,820232,ja,鬼滅の刃 兄妹の絆,126.346,2019-03-29,9.4,15,"['Action', 'Animation', 'Fantasy']"
319,808,en,Shrek,134.822,2001-05-18,7.7,12984,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']"
320,792657,en,Safer at Home,110.141,2021-02-26,5.8,82,"['Thriller', 'Horror']"
321,739542,en,America: The Motion Picture,123.978,2021-06-30,5.8,129,"['Action', 'Comedy', 'History', 'Animation', 'Fantasy']"
322,216015,en,Fifty Shades of Grey,118.327,2015-02-11,5.9,9815,"['Drama', 'Romance', 'Thriller']"
323,70981,en,Prometheus,121.059,2012-05-30,6.5,9728,"['Science Fiction', 'Adventure', 'Mystery']"
324,44943,en,Battle: Los Angeles,114.549,2011-03-08,5.7,2731,"['Science Fiction', 'Action']"
325,812630,es,El cuartito,110.779,2021-03-25,4.6,12,['Comedy']
326,475557,en,Joker,134.446,2019-10-02,8.2,18817,"['Crime', 'Thriller', 'Drama']"
327,20533,en,Jonah Hex,110.247,2010-06-18,4.8,1088,"['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']"
328,581387,ko,백두산,126.675,2019-12-19,6.4,326,"['Action', 'Adventure', 'Thriller']"
329,778814,en,Daisy Quokka: World's Scariest Animal,127.755,2021-02-04,6.8,43,"['Animation', 'Comedy', 'Family']"
330,68721,en,Iron Man 3,122.57,2013-04-18,6.9,18424,"['Action', 'Adventure', 'Science Fiction']"
331,11442,en,Halloween: Resurrection,114.331,2002-07-01,4.6,847,"['Horror', 'Thriller']"
332,839440,en,Dinosaur Hotel,124.35,2021-06-11,5.3,46,"['Horror', 'Science Fiction', 'Mystery']"
333,11357,en,Halloween 4: The Return of Michael Myers,114.165,1988-10-21,6.1,981,"['Horror', 'Thriller']"
334,602063,ja,るろうに剣心 最終章 The Final,137.844,2021-04-23,7.9,259,"['Action', 'Adventure', 'Drama']"
335,11361,en,Halloween 5: The Revenge of Michael Myers,111.633,1989-10-12,5.4,750,"['Horror', 'Thriller']"
336,680531,fr,Le bal des folles,113.722,2021-09-17,7.1,112,"['Drama', 'Thriller']"
337,45610,en,Machine Gun Preacher,115.531,2011-09-23,6.7,736,"['Action', 'Thriller', 'Crime']"
338,11932,en,Bride of Chucky,144.468,1998-10-16,5.9,1275,"['Horror', 'Comedy', 'Romance']"
339,615678,en,Thunder Force,128.104,2021-04-09,5.7,813,"['Action', 'Adventure', 'Comedy']"
340,189,en,Sin City: A Dame to Kill For,125.376,2014-08-20,6.4,3035,"['Crime', 'Action', 'Thriller']"
341,13448,en,Angels & Demons,127.318,2009-05-13,6.7,5479,"['Thriller', 'Mystery']"
342,820654,en,Seven Deadly Sins: Envy,94.852,2021-04-17,6.3,3,['Drama']
343,8587,en,The Lion King,135.621,1994-06-23,8.3,14508,"['Family', 'Animation', 'Drama']"
344,91314,en,Transformers: Age of Extinction,136.415,2014-06-25,5.9,6353,"['Science Fiction', 'Action', 'Adventure']"
345,11699,en,Bad Lieutenant: Port of Call - New Orleans,109.164,2009-05-21,6.1,808,"['Drama', 'Crime']"
346,439079,en,The Nun,110.149,2018-09-05,5.8,4860,"['Horror', 'Mystery', 'Thriller']"
347,604360,ko,제8일의 밤,122.289,2021-07-02,6.3,48,"['Mystery', 'Thriller', 'Horror']"
348,49529,en,John Carter,122.602,2012-03-07,6.2,4436,"['Action', 'Adventure', 'Science Fiction']"
349,760883,de,Blood Red Sky,121.295,2021-07-23,7.1,910,"['Horror', 'Thriller', 'Action']"
350,591275,en,Fear Street: 1666,122.725,2021-07-14,7.4,845,"['Mystery', 'Horror']"
351,768744,ja,僕のヒーローアカデミア THE MOVIE ワールド ヒーローズ ミッション,140.041,2021-08-06,7.1,15,"['Animation', 'Action', 'Comedy', 'Fantasy', 'Adventure']"
352,646207,en,The Ice Road,125.793,2021-06-24,7.2,705,"['Action', 'Adventure', 'Drama', 'Thriller']"
353,862,en,Toy Story,130.217,1995-10-30,8.0,14549,"['Animation', 'Adventure', 'Family', 'Comedy']"
354,677638,en,We Bare Bears: The Movie,116.254,2020-06-30,7.9,685,"['Family', 'Animation', 'Adventure', 'Comedy', 'TV Movie']"
355,817451,en,Endangered Species,113.08,2021-05-27,6.3,92,"['Thriller', 'Action']"
356,348893,en,Boyka: Undisputed IV,110.258,2016-08-01,7.0,925,"['Action', 'Drama']"
357,440249,en,After Porn Ends 2,127.099,2017-03-28,5.5,178,['Documentary']
358,520946,en,100% Wolf,114.115,2020-06-26,5.9,194,"['Family', 'Animation', 'Fantasy']"
359,87101,en,Terminator Genisys,115.401,2015-06-23,5.9,6877,"['Science Fiction', 'Action', 'Thriller', 'Adventure']"
360,617708,es,La Llorona,116.499,2020-01-22,6.5,213,"['Thriller', 'Horror', 'Drama']"
361,809,en,Shrek 2,140.963,2004-05-19,7.1,9286,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Adventure']"
362,658558,ja,劇場版 巨蟲列島,120.788,2020-01-10,4.9,10,"['Mystery', 'Drama', 'Horror', 'Adventure', 'Animation']"
363,19994,en,Jennifer's Body,140.689,2009-09-18,5.8,2720,"['Horror', 'Comedy']"
364,587996,es,Bajocero,113.49,2021-01-29,6.4,649,"['Action', 'Crime', 'Thriller']"
365,632632,ja,映画 ギヴン,130.201,2020-08-22,8.6,258,"['Animation', 'Drama', 'Music', 'Romance']"
366,118406,ja,Road to Ninja: Naruto the Movie,139.41,2012-07-28,7.6,610,"['Animation', 'Fantasy', 'Action']"
367,591274,en,Fear Street: 1978,123.773,2021-07-08,7.4,946,"['Horror', 'Mystery']"
368,785527,nl,Forever Rich,109.953,2021-10-01,5.6,28,"['Crime', 'Comedy', 'Drama']"
369,531499,en,The Tax Collector,117.343,2020-08-07,5.7,327,"['Action', 'Crime', 'Drama']"
370,454626,en,Sonic the Hedgehog,125.77,2020-02-12,7.4,7191,"['Action', 'Science Fiction', 'Comedy', 'Family']"
371,381749,it,Porno & Libertà,123.961,2016-06-24,5.4,63,['Documentary']
372,106646,en,The Wolf of Wall Street,130.806,2013-12-25,8.0,18447,"['Crime', 'Drama', 'Comedy']"
373,663558,zh,新神榜：哪吒重生,126.662,2021-02-06,8.3,228,"['Animation', 'Action', 'Fantasy']"
374,72190,en,World War Z,124.919,2013-06-20,6.8,12397,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']"
375,55846,en,Blitz,110.049,2011-05-20,6.1,1203,"['Crime', 'Action', 'Thriller']"
376,18240,en,The Proposal,116.469,2009-06-01,7.1,5046,"['Comedy', 'Romance', 'Drama']"
377,607383,en,Aquaslash,116.212,2019-07-29,4.0,83,"['Horror', 'Comedy']"
378,414906,en,The Batman,118.025,2022-03-03,0.0,0,"['Action', 'Crime', 'Drama']"
379,651571,en,Breach,120.611,2020-12-17,4.4,466,"['Science Fiction', 'Action']"
380,34433,ja,ドラゴンボールＺ 燃え尽きろ!!熱戦・烈戦・超激戦,123.872,1993-03-06,7.2,603,"['Animation', 'Science Fiction', 'Action']"
381,569094,en,Spider-Man: Across the Spider-Verse,120.852,2022-10-06,0.0,0,"['Animation', 'Action', 'Science Fiction', 'Comedy', 'Adventure']"
382,396535,ko,부산행,117.898,2016-07-20,7.8,5141,"['Action', 'Horror', 'Thriller']"
383,284052,en,Doctor Strange,118.196,2016-10-25,7.4,17609,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
384,27576,en,Salt,103.452,2010-07-21,6.4,4367,"['Action', 'Mystery', 'Thriller']"
385,793723,fr,Sentinelle,124.002,2021-03-05,5.9,449,"['Thriller', 'Action', 'Drama']"
386,337167,en,Fifty Shades Freed,110.098,2018-01-17,6.7,6516,"['Drama', 'Romance']"
387,644083,en,Twist,110.901,2021-01-22,6.1,118,"['Crime', 'Drama', 'Action']"
388,874562,en,Swallow,93.171,2021-10-01,4.7,3,"['Drama', 'History', 'Thriller', 'Crime']"
389,263115,en,Logan,88.046,2017-02-28,7.8,16121,"['Action', 'Drama', 'Science Fiction']"
390,17654,en,District 9,115.584,2009-08-05,7.4,7419,['Science Fiction']
391,17134,en,12 Rounds,98.323,2009-03-19,5.9,559,"['Action', 'Thriller', 'Crime']"
392,49530,en,In Time,116.621,2011-10-27,6.9,8998,"['Action', 'Thriller', 'Science Fiction']"
393,333339,en,Ready Player One,116.766,2018-03-28,7.6,12053,"['Science Fiction', 'Adventure', 'Action']"
394,271110,en,Captain America: Civil War,121.334,2016-04-27,7.4,18701,"['Adventure', 'Action', 'Science Fiction']"
395,645856,en,The Seventh Day,108.267,2021-03-26,5.6,131,['Horror']
396,676842,es,Después de ti,95.695,2021-04-08,7.9,74,"['Comedy', 'Drama']"
397,581392,ko,반도,117.096,2020-07-15,6.9,1687,"['Action', 'Horror', 'Thriller']"
398,568160,ja,天気の子,109.276,2019-06-19,8.1,1207,"['Fantasy', 'Animation', 'Romance', 'Drama']"
399,10585,en,Child's Play,125.03,1988-11-08,6.6,1999,['Horror']
400,204973,en,Venom,108.855,2011-07-15,6.0,12,['Thriller']
401,521029,en,Annabelle Comes Home,96.451,2019-06-26,6.5,2506,"['Horror', 'Thriller', 'Mystery']"
402,11281,en,Halloween II,99.64,1981-10-30,6.5,1317,"['Horror', 'Thriller']"
403,647302,en,Benny Loves You,109.787,2019-11-21,6.3,98,"['Horror', 'Comedy']"
404,714277,es,La funeraria,99.138,2021-04-15,4.2,16,"['Horror', 'Comedy']"
405,287947,en,Shazam!,111.505,2019-03-29,7.1,6963,"['Action', 'Comedy', 'Fantasy']"
406,228150,en,Fury,115.311,2014-10-15,7.5,9380,"['War', 'Drama', 'Action']"
407,819413,zh,八月未央,122.846,2021-04-16,2.0,1,['Romance']
408,10987,en,Halloween: The Curse of Michael Myers,101.656,1995-09-29,5.2,691,"['Horror', 'Thriller']"
409,547565,en,The Night House,97.448,2021-07-15,6.8,187,"['Horror', 'Thriller', 'Mystery']"
410,76492,en,Hotel Transylvania,121.64,2012-09-20,6.9,6908,"['Animation', 'Comedy', 'Family', 'Fantasy']"
411,206647,en,Spectre,98.88,2015-10-26,6.5,8614,"['Action', 'Adventure', 'Thriller']"
412,49521,en,Man of Steel,97.206,2013-06-12,6.6,12521,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
413,778552,en,The Penitent Thief,121.275,2021-02-25,4.8,4,['Drama']
414,712121,pl,Sweat,107.841,2021-03-12,7.0,21,"['Drama', 'Thriller']"
415,655431,ja,PSYCHO-PASS サイコパス 3 FIRST INSPECTOR,116.539,2020-03-27,7.7,46,"['Science Fiction', 'Action', 'Crime', 'Animation']"
416,131631,en,The Hunger Games: Mockingjay - Part 1,120.236,2014-11-19,6.8,12984,"['Science Fiction', 'Adventure', 'Thriller']"
417,749274,en,Cry Macho,92.176,2021-09-16,6.8,191,"['Western', 'Drama']"
418,9543,en,Prince of Persia: The Sands of Time,107.419,2010-05-19,6.2,5505,"['Adventure', 'Fantasy', 'Action']"
419,177572,en,Big Hero 6,99.942,2014-10-24,7.8,13073,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']"
420,509635,en,Alone,92.707,2020-09-10,6.2,344,"['Thriller', 'Horror', 'Drama']"
421,62835,en,Colombiana,114.202,2011-07-27,6.6,1981,"['Action', 'Thriller', 'Crime', 'Drama']"
422,298618,en,The Flash,106.531,2022-11-03,0.0,0,"['Action', 'Adventure', 'Science Fiction', 'Fantasy', 'Drama']"
423,812456,en,Barbie & Chelsea: The Lost Birthday,117.293,2021-05-14,7.1,56,['Animation']
424,689249,es,La Casa de Papel: el fenómeno,124.378,2020-04-03,7.6,822,['Documentary']
425,425,en,Ice Age,118.745,2002-03-10,7.3,10444,"['Animation', 'Comedy', 'Family', 'Adventure']"
426,254128,en,San Andreas,101.214,2015-05-27,6.2,6831,"['Action', 'Drama', 'Thriller']"
427,606523,ko,낙원의 밤,112.085,2020-09-03,6.9,147,"['Crime', 'Drama', 'Thriller', 'Action']"
428,43549,en,The Experiment,86.011,2010-07-15,6.4,914,"['Thriller', 'Drama']"
429,763149,en,Aftermath,94.978,2021-08-04,6.7,323,"['Horror', 'Crime', 'Drama', 'Thriller']"
430,383498,en,Deadpool 2,108.413,2018-05-10,7.5,13820,"['Action', 'Comedy', 'Adventure']"
431,75174,en,The Grey,92.677,2011-09-14,6.6,3035,"['Drama', 'Thriller', 'Action', 'Adventure']"
432,44912,en,Green Lantern,94.705,2011-06-16,5.2,5874,"['Adventure', 'Action', 'Thriller', 'Science Fiction']"
433,316727,en,The Purge: Election Year,103.783,2016-06-29,6.4,4232,"['Action', 'Horror', 'Thriller']"
434,44263,cn,全城戒備,100.904,2010-08-11,4.8,37,"['Science Fiction', 'Action', 'Thriller']"
435,16869,en,Inglourious Basterds,96.184,2009-08-19,8.2,17592,"['Drama', 'Action', 'Thriller', 'War']"
436,458156,en,John Wick: Chapter 3 - Parabellum,106.898,2019-05-15,7.4,7305,"['Action', 'Thriller', 'Crime']"
437,23047,en,Season of the Witch,94.855,2011-01-07,5.4,1898,"['Adventure', 'Fantasy', 'Action']"
438,118,en,Charlie and the Chocolate Factory,105.031,2005-07-13,7.0,11816,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
439,602288,ko,여고괴담 여섯번째 이야기: 모교,101.064,2021-06-17,7.9,13,['Horror']
440,715658,en,The Scientist,92.252,2020-09-21,6.5,90,['Horror']
441,50546,en,Just Go with It,102.805,2011-02-10,6.6,4381,"['Comedy', 'Romance']"
442,260346,en,Taken 3,95.202,2014-12-16,6.2,4621,"['Thriller', 'Action']"
443,602269,en,The Little Things,103.852,2021-01-28,6.4,1258,"['Thriller', 'Crime', 'Drama']"
444,75624,ja,劇場版 NARUTO -ナルト- ブラッド・プリズン,123.73,2011-07-30,7.2,312,"['Thriller', 'Animation', 'Action', 'Comedy', 'Horror', 'Mystery']"
445,721656,en,"Happy Halloween, Scooby-Doo!",104.944,2020-10-06,7.9,154,"['Family', 'Animation', 'Mystery', 'Comedy']"
446,786300,en,Tentacles,94.508,2021-02-12,6.2,83,"['Horror', 'Fantasy', 'Drama', 'TV Movie']"
447,12429,ja,崖の上のポニョ,100.487,2008-07-19,7.7,2967,"['Animation', 'Fantasy', 'Family']"
448,749618,es,El camino de Xico,95.485,2020-11-12,6.8,75,"['Animation', 'Family']"
449,636879,en,A Nun's Curse,87.569,2020-05-12,6.3,62,['Horror']
450,48138,en,Unknown,97.902,2011-02-16,6.6,3025,"['Action', 'Mystery', 'Thriller']"
451,615677,en,We Can Be Heroes,103.659,2020-12-25,6.3,536,"['Action', 'Fantasy', 'Family', 'Comedy']"
452,214756,en,Ted 2,116.442,2015-06-25,6.3,5871,['Comedy']
453,44251,ja,ドラゴンボールＺ 危険なふたり！超戦士はねむれない,108.865,1994-03-12,6.7,469,"['Animation', 'Action', 'Science Fiction']"
454,649087,sv,Red Dot,102.627,2021-02-11,5.9,533,"['Thriller', 'Drama', 'Horror']"
455,14849,en,Dead Like Me: Life After Death,88.755,2009-02-17,6.2,149,"['Drama', 'Fantasy', 'Comedy']"
456,49051,en,The Hobbit: An Unexpected Journey,99.311,2012-11-26,7.3,15255,"['Adventure', 'Fantasy', 'Action']"
457,76338,en,Thor: The Dark World,108.132,2013-10-30,6.6,13956,"['Action', 'Adventure', 'Fantasy']"
458,869617,fr,Friendzone,88.169,2021-09-29,6.5,80,"['Romance', 'Comedy']"
459,544401,en,Cherry,96.392,2021-02-26,7.5,780,"['Crime', 'Drama']"
460,495764,en,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),102.617,2020-02-05,7.1,8159,"['Action', 'Crime']"
461,597,en,Titanic,101.645,1997-11-18,7.9,19898,"['Drama', 'Romance']"
462,1771,en,Captain America: The First Avenger,94.9,2011-07-22,7.0,17507,"['Action', 'Adventure', 'Science Fiction']"
463,447332,en,A Quiet Place,82.57,2018-04-03,7.4,10805,"['Horror', 'Drama', 'Science Fiction']"
464,442249,en,The First Purge,95.191,2018-07-04,6.0,3126,"['Action', 'Thriller', 'Horror']"
465,324552,en,John Wick: Chapter 2,98.63,2017-02-08,7.3,9560,"['Thriller', 'Action', 'Crime']"
